"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QNYR9RTE","bookSection","2021","Hübner, Julia; Simon, Horst J.","Frühneuzeitliche Fremdsprachenlehrwerke als sprach- und wissensgeschichtlicher Gegenstand","Fremdsprachenlehrwerke in der Frühen Neuzeit. Perspektiven – Potentiale – Herausforderungen","978-3-447-11723-4","","","","","2021","2026-06-04 09:52:25","2026-06-04T09:52:25Z","","1-7","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","","","","","","DOI.org (Crossref)","","https://doi.org/10.13173/9783447117234","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2JPFRB4D","bookSection","2021","Hübner, Julia; Gennies, Linda","Zur Authentizität frühneuzeitlicher Sprachlehrwerke","Fremdsprachenlehrwerke in der Frühen Neuzeit. Perspektiven – Potentiale – Herausforderungen","","","","","","2021","2026-06-04 09:52:25","2026-06-04T09:52:25Z","","227-242","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","","","","","","","","","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XBP8ZRMR","bookSection","2021","Filatkina, Natalia","Übersetzungskulturen und Wissensvermittlung im Spiegel frühneuzeitlicher Fremdsprachenlehrwerke","Fremdsprachenlehrwerke in der Frühen Neuzeit. Perspektiven – Potentiale – Herausforderungen","978-3-447-11723-4","","10.13173/9783447117234","https://www.harrassowitz-verlag.de/isbn_9783447117234.ahtml","","2021","2026-06-04 09:52:25","2026-06-04T09:52:25Z","2025-12-04 13:53:15","9-31","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","","","","","","DOI.org (Crossref)","","","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HGPNZ9DA","bookSection","2019","Maux, Marie Hélène","<i>El diálogo entre un Maestro y un Discípulo</i> de Juan de Luna. Un titre, trois dialogues : la version de 1623","Grammatica e insegnamento linguistico: approccio storiografico: autori, modelli, espansioni","","","10.6092/UNIBO/AMSACTA/6620","http://amsacta.unibo.it/6620","Parmi le matériel didactique que l’espagnol hétérodoxe Juan de Luna, exilé en France puis en Angleterre, publia au cours de sa longue carrière de maître de langue figurent onze dialogues de sa plume, parus à trois dates différentes : 1616, 1619 et 1623. A chacune de ces dates se trouve un dialogue intitulé Diálogo entre un maestro y un discípulo. Les liens complexes entre l’ensemble des différents dialogues ont à ce jour peu été étudiés. Cet article a pour objet la version de 1623 du Diálogo entre un maestro y un discípulo. Après un bref rappel biobibliographique à propos de l’auteur, on se propose ici de l’analyser de façon à montrer que, si le but de l’auteur est bien lexicographique on trouve cependant, a minima, les structures de l’interaction conversationnelle propre au dialogue didactique qui instaure des liens étroits avec ses deux prédécesseurs.","2019","2026-06-04 08:08:32","2026-06-04T08:08:32Z","2022-02-10 10:15:11","","","","","","","El diálogo entre un Maestro y un Discípulo de Juan de Luna. Un titre, trois dialogues","Quaderni del CIRSIL","12","","","CLUEB","Bologna","","studio_ricerca","","","","DOI.org (Datacite)","","","","","","","","San Vicente, Félix","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDCBSRLT","bookSection","2018","Masiero, Federica","Linguistische Aspekte von Mattia Chirchmairs ""Gramatica della lingua todesca"" (1688)","Die Sprache des Nachbarn: Die Fremdsprache Deutsch bei Italienern und Ladinern vom Mittelalter bis 1918","978-3-86309-581-9 978-3-86309-582-6","","","","","2018","2026-06-04 08:02:47","2026-06-04T08:02:47Z","","","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","2","","","University of Bamberg Press","Bamberg","ger","","","","","Gemeinsamer Bibliotheksverbund ISBN","","OCLC: 1053819779","","","","","","Glück, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDLG85LV","journalArticle","2020","Martínez Alcalde, María José","«The Proeme» de la <i>Spanish Grammar</i> (1599) de John Minsheu frente a la <i>Gramática de la lengua vulgar de España </i>(1559): algo más que un plagio","Vox Romanica","","0042899X","10.2357/VOX-2020-012","https://doi.org/10.2357/VOX-2020-012","","2020","2026-06-03 15:50:11","2026-06-03T15:50:11Z","2025-07-03 08:08:59","279–299","","1","79","","","«The Proeme» de la Spanish Grammar (1599) de John Minsheu frente a la Gramática de la lengua vulgar de España (1559)","","","","","","","spa","","","","","DOI.org (CSL JSON)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZCGLVXB","bookSection","2020","Kramer, Johannes","Französisch für Mädchen 1587: <i>La Guirlande des jeunes filles</i> von Gabriel Meurier","Geschichte des Fremdsprachenstudiums in der Romania: Romanistisches Kolloquium XXXI","978-3-8233-9251-4 978-3-8233-8251-5","","","","","2020","2026-06-03 15:46:10","2026-06-03T15:46:10Z","","95-118","","","","","","","Tübinger Beiträge zur Linguistik","569","","","Narr Francke Attempto","Tübingen","ger spa ita","","","","","K10plus ISBN","Stabi Online","Meeting Name: Romanistisches Kolloquium Pages: 1","","","","","","Becker, Lidia; Kuhn, Julia; Ossenkop, Christina; Overbeck, Anja; Polzin-Haumann, Claudia; Prifti, Elton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EU8R9TRC","bookSection","2019","Kaltz, Barbara","<i>Le Parfait guidon de la langue allemande </i>(1687): Zu Matthias Kramers Konzeption einer fremdsprachlichen Lernergrammatik","Matthias Kramer: Ein Nürnberger Sprachmeister der Barockzeit mit gesamteuropäischer Wirkung","978-3-86309-675-5","","10.20378/irb-56377","https://fis.uni-bamberg.de/handle/uniba/56377","","2019","2026-06-03 15:40:10","2026-06-03T15:40:10Z","2025-02-06 11:36:18","133-152","","","","","","Le Parfait guidon de la langue allemande (1687)","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","3","","","University of Bamberg Press","Bamberg","","","","","","DOI.org (Crossref)","","","","","","","","Häberlein, Mark; Glück, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DJLZ5LD","journalArticle","2018","Häberlein, Mark","The strange career of Johann Matthias Kramer: Transatlantic migration, language and the circulation of information in the eighteenth century","European Review","","1062-7987, 1474-0575","10.1017/S1062798718000157","https://www.cambridge.org/core/product/identifier/S1062798718000157/type/journal_article","","2018-07","2026-06-03 15:22:37","2026-06-03T15:22:37Z","2018-11-11 09:54:22","448-460","","3","26","","","The Strange Career of Johann Matthias Kramer","","","","","","","en","","","","","Crossref","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNZBWUPB","journalArticle","2023","Grzega, Joachim","Eurolinguistic notes on Polish, German, Czech, Hungarian, Dutch, English, French, Italian, Spanish and Latin in Warmer’s late-17th-c. colloquy. Part 1: Representativeness and address pronouns","Ethnolinguistics","","","","","","2023","2026-06-03 15:21:32","2026-06-03T15:21:32Z","","111-130","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3BM4YZ5","bookSection","2017","Gruber, Teresa","Idiomatische Kompetenz – ein ökonomischer Aspekt von Mehrsprachigkeit in der Fremdsprachendidaktik des 16. Jahrhunderts","Mehrsprachigkeit und Ökonomie","","","10.5282/ubm/epub.40522","https://epub.ub.uni-muenchen.de/id/eprint/40522","Der Beitrag untersucht vier Lehrwerke, die im 16. Jahrhundert in den spanischen Niederlanden bzw. dem spanischen Italien für das kontrastive Sprachenstudium zur Verfügung standen. Aufbauend auf den Befunden der modernen Phraseologie- und Spracherwerbsforschung, die idiomatisches Wissen und den korrekten Gebrauch fester Textbausteine als zentrale Elemente einer gut ausgebauten Sprachkompetenz betrachten, wird der Frage nachgegangen, welche Rolle phraseologische Elemente bei der Vermittlung von fremdsprachlichen Kompetenzen spielten. Eine Bestandsaufnahme und Analyse der Elemente der wiederholten Rede in den Lehrbüchern soll aufdecken, inwiefern gerade der Erwerb von idiomatischem Wissen eine effiziente und ökonomische Strategie für den Erwerb mehrsprachiger Kompetenzen darstellte. Die Untersuchung widmet sich zwei polyglotten Wörterbüchern sowie zwei kontrastiven Grammatiken. Die Ergebnisse werden mit Blick auf das von vorneherein mehrsprachige frühneuzeitliche Europa kontextualisiert und interpretiert.","2017","2026-06-03 15:20:38","2026-06-03T15:20:38Z","2018-10-17 14:08:44","131-148","","","","","","","","","","","Universitätsbibliothek der Ludwig-Maximilians-Universität München","München","de","","","","","DataCite","","","","","","","","Ambrosch-Baroua, Tina; Kropp, Amina; Müller-Lancé, Johannes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8HNTUJS2","bookSection","2020","Chapman, Don","Grammar is the key: Ælfric’s grammar and the teaching of latin in tenth-century England","The History of Grammar in Foreign Language Teaching","978-90-485-4447-9","","10.1515/9789048544479-005","https://www.degruyter.com/document/doi/10.1515/9789048544479-005/html","","2020-12-31","2026-06-03 14:44:42","2026-06-03T14:44:42Z","2022-07-12 08:58:01","63-76","","","","","","3. Grammar is the Key","","","","","Amsterdam University Press","Amsterdam","","","","","","DOI.org (Crossref)","","","","","","","","Coffey, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUGDP6AH","journalArticle","2019","Bouzouita, Miriam; Vogl, Ulrike","Meertaligheid en onderwijs van moderne talen in de 16de eeuw: Het gebruik van het partikel <i>hola</i> als mogelijk voorbeeld voor taalcontact in de <i>Colloquia, et dictionariolum</i>","Taal en Tongval","","0039-8691, 2215-1214","10.5117/TET2019.2.BOUZ","https://www.aup-online.com/content/journals/10.5117/TET2019.2.BOUZ","","2019","2026-06-03 14:32:32","2026-06-03T14:32:32Z","2025-08-18 08:47:08","105-135","","2","71","","","Meertaligheid en onderwijs van moderne talen in de 16de eeuw","","","","","","","nl","","","","","DOI.org (Crossref)","","zu den verschiedenen Erstübersetzungen der Colloquia-Dialoge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBFBJIRA","bookSection","2018","Bistué, Belén","Multi-version texts and translators’ anxieties: Imagined readers in John Florio’s bilingual dialogues","Trust and proof: translators in Renaissance print culture","978-90-04-32385-8","","","","Translators' contribution to the vitality of textual production in the Renaissance is still often vastly underestimated. Drawing on a wide variety of sources published in Spanish, Portuguese, Italian, Latin, German, English, and Zapotec, this volume brings a global perspective to the history of translators, and the printed book. Together the essays point out the extent to which particular language cultures were liable to shift, overlap, shrink, and expand during one of the most defining periods in the history of print culture. Interdisciplinary in approach, 'Trust and Proof' investigates translators' role in the diffusion of discourse about languages and ancient knowledge, as well as changing etiquettes of reading and writing","2018","2026-06-03 14:28:17","2026-06-03T14:28:17Z","","87-111","","","","","","","The handpress world","48","","","Brill","Leiden, Boston","eng","","","","","BnF ISBN","418.020 9","","","","","","","Rizzi, Andrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVHJJBNJ","bookSection","2017","Ambrosch-Baroua, Tina; Hafner, Jochen","Die <i>Nvova Grammatica Francese, et Italiana </i>(1675) des Roberto Paris","Philologie und Grammatik","978-3-11-052776-6","","10.1515/9783110527766-006","https://www.degruyter.com/document/doi/10.1515/9783110527766-006/html","","2017","2026-06-03 14:23:12","2026-06-03T14:23:12Z","2021-12-01 09:12:19","93–120","","","","","","","","","","","De Gruyter","Berlin, New York","","","","","","DOI.org (Crossref)","","","","","","","","Kaiser, Georg A.; Völker, Harald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CIADAMJ4","journalArticle","2015","Tintemann, Ute","The Traditions of Grammar Writing in Karl Philipp Moritz’s (1756–1793) Grammars of English (1784) and Italian (1791)","Historiographia Linguistica","","0302-5160, 1569-9781","10.1075/hl.42.1.03tin","http://www.jbe-platform.com/content/journals/10.1075/hl.42.1.03tin","Summary                            Until the late 18th century, authors of vernacular grammars often adopted the categories of Latin grammar to describe these languages. However, by adapting the Latin system to English, German or Italian, grammarians could succeed only in part, because these languages work in different ways. In the present paper, the author discusses the solutions that Karl Philipp Moritz (1756–1793) proposes in his               Englische               and               Italiänische Sprachlehre für die Deutschen               , textbooks for German learners. The author analyses to what extent Moritz’s grammar descriptions were influenced by the Latin model as well as by the traditions of English and Italian grammar writing that he encountered in his sources. It will be demonstrated that he translated extensively from the works of other authors: For his English textbook (Moritz 1784), he mainly used James Greenwood’s (1683?–1737)               The Royal English Grammar               (1737), and for Italian (Moritz 1791), he profited especially from Benedetto Rogacci’s (1646–1719)               Pratica, e compendiosa istruzione circa l’uso emendato, ed elegante della Lingua Italiana               (1711).","2015","2026-06-03 11:44:34","2026-06-03T11:44:34Z","2021-12-02 16:21:39","39-62","","1","42","","HL","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AG3H2LGS","book","2021","","Fremdsprachenlehrwerke in der Frühen Neuzeit. Perspektiven – Potentiale – Herausforderungen","","978-3-447-11723-4","","10.13173/9783447117234","","","2021","2026-05-27 09:54:29","2026-05-27T09:54:29Z","","","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","","","","","","DOI.org (Crossref)","","https://doi.org/10.13173/9783447117234","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QWVPS5N","book","2017","McLelland, Nicola","Teaching and Learning Foreign Languages: A History of Language Education, Assessment and Policy in Britain","","978-1-315-62485-3","","10.4324/9781315624853","https://www.taylorfrancis.com/books/9781317230236","","2017","2026-05-27 08:35:52","2026-05-27T08:35:52Z","2024-06-07 08:34:48","","","","","","","Teaching and Learning Foreign Languages","","","","","Routledge","London","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVP6USQK","bookSection","2022","Ackermann, Tanja","Bauernkomödien, Fremdsprachenlehrwerke und die Authentizitätsfrage – ein Vergleich anhand von Aufforderungen im 17. Jahrhundert","Bauernkomödien des 17. Jahrhunderts als sprachhistorische Quellen","","","","","","2022","2026-05-26 16:37:17","2026-05-26T16:37:17Z","","69-103","","","","","","","Niederdeutsche Studien","62","","","Böhlau","Wien, Köln","","","","","","","","","","","","FSL","","Denkler, Markus; Elmentaler, Michael","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6UJRNZG","bookSection","2019","Gennies, Linda","Frühneuzeitliche Sprachlehrwerke und ihr Potential für die Diachrone Migrationslinguistik","Diachrone Migrationslinguistik: Mehrsprachigkeit in historischen Sprachkontaktsituationen. Akten des XXXV. Romanistentages in Zürich","","","","","","2019","2026-05-26 16:34:41","2026-05-26T16:34:41Z","","159-186","","","","","","","Sprache, Mehrsprachigkeit und sozialer Wandel","34","","","Lang","Berlin","","","","","","","","","","","","","","Schöntag, Roger; Massicot, Stephanie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAJVFG4H","journalArticle","2020","Filatkina, Natalia","Zeit-Muster in frühneuzeitlichen Fremdsprachenlehrwerken zwischen Tradition und Variation","Sprachwissenschaft","","","","","","2020","2026-05-26 16:21:51","2026-05-26T16:21:51Z","","319-342","","3","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9AWSR2GN","bookSection","2016","Doff, Sabine","Vermittlungsmethoden: Historischer Überblick","Handbuch Fremdsprachenunterricht","978-3-8252-8655-2","","","","","2016","2026-05-26 16:11:21","2026-05-26T16:11:21Z","","320-325","","","","","","","","","","","Narr Francke Attempto","Tübingen","ger","","","","","K10plus ISBN","","","","","","","","Burwitz-Melzer, Eva; Mehlhorn, Grit; Riemer, Claudia; Bausch, Karl-Richard; Krumm, Hans-Jürgen","","","","","","","","","","","","","","","","","","","6., völlig überarbeitete und erweiterte Auflage","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQQF8FSU","book","2023","Hübner, Julia","Norm und Variation: Paradigmenwechsel anhand frühneuzeitlicher Fremdsprachenlehrwerke","","978-3-11-116871-5","","10.1515/9783111168715","https://www.degruyter.com/document/doi/10.1515/9783111168715/html","","2023","2026-05-26 16:00:27","2026-05-26T16:00:27Z","2024-05-08 09:45:44","","","","","","","Norm und Variation","Studia Linguistica Germanica","144","","","De Gruyter","Berlin, Boston","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP8VQTXD","bookSection","2018","Häberlein, Mark","Fremdsprachenlernen in der Frühen Neuzeit: Bildungsverläufe, Lehrende und Lernende","Perspektiven auf Mehrsprachigkeit","978-3-11-053533-4","","10.1515/9783110535334-002","http://www.degruyter.com/view/books/9783110535334/9783110535334-002/9783110535334-002.xml","","2018","2026-05-26 16:00:14","2026-05-26T16:00:14Z","2018-11-05 12:23:10","9-22","","","","","","Fremdsprachenlernen in der Frühen Neuzeit","","","","","De Gruyter","Berlin, Boston","","","","","","Crossref","","","","","","","","Ballis, Anja; Hodaie, Nazli","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBB8F92C","bookSection","2017","Gruber, Teresa","Textualisierungsverfahren und grammatische Kategorien in kontrastiven Lerngrammatiken (Spanisch-Toskanisch) des 16. Jahrhunderts","Philologie und Grammatik","978-3-11-052776-6","","10.1515/9783110527766-005","https://www.degruyter.com/document/doi/10.1515/9783110527766-005/html","","2017","2026-05-26 16:00:00","2026-05-26T16:00:00Z","2022-02-08 13:18:19","75-90","","","","","","","","","","","De Gruyter","Berlin, Boston","","","","","","DOI.org (Crossref)","","","","","","","","Kaiser, Georg A.; Völker, Harald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JP8JF5XB","book","2021","","Historisches Codeswitching mit Deutsch: Multilinguale Praktiken in der Sprachgeschichte","","978-3-11-075279-3","","10.1515/9783110752793","https://www.degruyter.com/document/doi/10.1515/9783110752793/html","","2021","2026-05-26 15:59:43","2026-05-26T15:59:43Z","2025-08-12 09:53:10","","","","","","","Historisches Codeswitching mit Deutsch","","","","","De Gruyter","Berlin, Boston","","","","","","DOI.org (Crossref)","","","","","","","","Glaser, Elvira; Prinz, Michael; Ptashnyk, Stefaniya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMGGGW4P","bookSection","2015","Filatkina, Natalia","Implicit Understandings. Was uns historische Sprachlehrbücher über Sprachbewusstsein und Sprachgebrauch verraten","Sprachgebrauch und Sprachbewusstsein. Implikationen für die Sprachtheorie","978-3-11-042867-4","","10.1515/9783110428674-005","https://www.degruyter.com/document/doi/10.1515/9783110428674-005/html","","2015","2026-05-26 15:59:28","2026-05-26T15:59:28Z","2021-12-02 19:39:18","71-102","","","","","","","","","","","De Gruyter","Berlin, New York","","","","","","DOI.org (Crossref)","","","","","","","","Schmidlin, Regula; Behrens, Heike; Bickel, Hans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CF3R9X2","book","2019","","Grammatica e insegnamento linguistico: approccio storiografico: autori, modelli, espansioni","","978-88-491-5612-6","","","","","2019","2026-05-26 15:55:08","2026-05-26T15:55:08Z","","","314","","","","","Grammatica e insegnamento linguistico","Quaderni del CIRSIL","12","","","CLUEB","Bologna","ita fre spa eng","","","","","K10plus ISBN","","","","","","","","San Vicente, Félix","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MMDU7HPB","book","2015","","Sprachmeister: Sozial- und Kulturgeschichte eines prekären Berufsstands","","978-3-86309-359-4","","10.20378/irb-39300","https://fis.uni-bamberg.de/handle/uniba/39300","","2015","2026-05-26 15:51:12","2026-05-26T15:51:12Z","2026-05-11 13:56:18","","","","","","","Sprachmeister","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","1","","","University of Bamberg Press","Bamberg","","","","","","DOI.org (Crossref)","","","","","","","","Häberlein, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTDW7PGU","journalArticle","2023","Gennies, Linda","German and Romance Civility in Contact: Retracing Early Modern European Dynamics of Polite Address Through Historical Foreign Language Manuals","Journal of Historical Pragmatics","","","","","","2023","2026-05-26 15:35:26","2026-05-26T15:35:26Z","","86-104","","1","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J7AYHDGJ","bookSection","2023","Baddeley, Susan","The ‘Berlaimonts'","Multilingual Texts and Practices in Early Modern Europe","978-1-003-09410-4","","10.4324/9781003094104-5","https://www.taylorfrancis.com/books/9781003094104/chapters/10.4324/9781003094104-5","","2023","2026-05-26 13:48:47","2026-05-26T13:48:47Z","2025-11-18 07:00:23","69-85","","","","","","","","","","","Routledge","New York","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","Auger, Peter; Brammall, Sheldon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RHTFJ6W7","bookSection","2015","Budziak, Renata","Sprachmeister im frühneuzeitlichen Polen: Herkunft, Qualifikation und soziale Lage","Sprachmeister: Sozial- und Kulturgeschichte eines prekären Berufsstands","978-3-86309-358-7","","","","","2015","2026-05-26 13:38:45","2026-05-26T13:38:45Z","","61-69","","","","","","","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","1","","","University of Bamberg Press","Bamberg","","","","","","Library of Congress ISBN","P59.3 .S67 2015","OCLC: ocn948440282","","","","","","Häberlein, Mark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T4ATZHM8","book","2019","Gallagher, John","Learning languages in early modern England","","978-0-19-883790-9 978-0-19-257493-0","","","","","2019","2026-05-26 12:42:31","2026-05-26T12:42:31Z","","","","","","","","","","","","","Oxford University Press","Oxford","eng","","","","","K10plus ISBN","Online via Stabi","","","","","","1500-1699; 16th century; 17th century; England; History; Intellectual life; Language and languages; Study and teaching; Study and teaching History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZJ54ANN","book","2018","","Die Sprache des Nachbarn: Die Fremdsprache Deutsch bei Italienern und Ladinern vom Mittelalter bis 1918","","978-3-86309-581-9 978-3-86309-582-6","","","","","2018","2026-05-26 12:10:21","2026-05-26T12:10:21Z","","","311","","","","","Die Sprache des Nachbarn","Schriften der Matthias-Kramer-Gesellschaft zur Erforschung der Geschichte des Fremdsprachenerwerbs und der Mehrsprachigkeit","2","","","University of Bamberg Press","Bamberg","ger","","","","","Gemeinsamer Bibliotheksverbund ISBN","","OCLC: 1053819779","","","","","","Glück, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H9B6N3Y2","bookSection","2017","Häberlein, Mark","Die Dinge des Herrn Detroge","Mehrsprachigkeit und Ökonomie","","","10.5282/ubm/epub.40519","https://epub.ub.uni-muenchen.de/id/eprint/40519","Den Ausgangspunkt des folgenden Aufsatzes bildet das Nachlassinventar eines 1778 verstorbenen französischen Sprachmeisters, das im Universitätsarchiv Heidelberg überliefert ist und tiefe Einblicke in die materielle und ökonomische Existenz eines Fremdsprachenlehrers im Deutschland des 18. Jahrhunderts gewährt. Auf der Basis dieser Quelle, weiterer Akten der kurpfälzischen Universität und der Forschungsliteratur zu frühneuzeitlichen Sprachmeistern werden zentrale Merkmale dieses Berufsstandes erläutert - ihre disparaten Bildungshintergründe und Qualifikationen, ihre hohe geografische Mobilität und ihre häufig prekären Lebensbedingungen, die einige Fremdsprachenlehrer nach zusätzlichen Einkommensquellen wie Warenhandel oder Gründungen von Leihbibliotheken suchen ließen","2017","2026-05-26 12:02:22","2026-05-26T12:02:22Z","2018-11-11 09:24:45","73-88","","","","","","","","","","","Universitätsbibliothek der Ludwig-Maximilians-Universität München","München","de","","","","","DataCite","","","","","","","","Ambrosch-Baroua, Tina; Kropp, Amina; Müller-Lancé, Johannes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVFFXQRI","journalArticle","2023","Kött, André; Vogl, Ulrike","The role of nativeness in early modern foreign language learning: evidence from teaching materials","Journal of Historical Sociolinguistics","","2199-2908","10.1515/jhsl-2022-0021","https://www.degruyter.com/document/doi/10.1515/jhsl-2022-0021/html","Abstract              In this article, we explore how the “ideal student” and “the ideal teacher” of a modern foreign language were depicted in 16th and 17th-century textbooks of the genre of so-called “dialogue books”. More specifically we assess in which areas language expertise was expected from students and teachers and how nativeness, i.e., being a native speaker, was construed as an element of this general expertise. Our insights are based on the structure and content of the textbooks. Moreover, we analyse introductory texts, written by textbook authors or printers. The teaching material reveals a strong focus on spoken language as it consists of dialogues inspired by daily life and pronunciation guides that use a contrastive approach. Overall, our analysis suggests that the “ideal student” has to learn to speak a foreign language, thereby striving for a correct pronunciation and to communicate in a polite and pragmatically adequate way. The “ideal teacher” is a native speaker who has the authority to teach his mother tongue and to judge the teaching of others. However, the superiority of nativeness pales beside other required qualifications, i.e., learnedness, didactic skills and expertise in the language one teaches.","2023","2026-05-26 10:12:33","2026-05-26T10:12:33Z","2025-02-17 13:12:41","221-242","","2","9","","","The role of nativeness in early modern foreign language learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3TG6WT8","bookSection","2021","Linke, Angelika","Frühneuzeitliche Lehrdialoge als kommunikations- und kulturgeschichtliche Quellen. Eine Exploration zu interaktiven Praktiken der Beziehungs- und Statuskonstitution","Fremdsprachenlehrwerke in der Frühen Neuzeit:  Perspektiven – Potentiale – Herausforderungen","","","https://doi.org/10.13173/9783447117234.195","","","2021","2026-05-26 10:09:26","2026-05-26T10:09:26Z","","195-224","","","","","","","Episteme in Bewegung","24","","","Harrassowitz","Wiesbaden","","","","","","","","","","","","","","Hübner, Julia; Simon, Horst J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
