"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TGQRPVBT","book","1991","Kibbee, Douglas A.","<i>For to Speke Frenche Trewely</i>: The French Language in England, 1000–1600: Its Status, Description, and Instruction","","978-90-272-4547-2","","","","The first grammatical descriptions of the French language were produced in England, several centuries before the first grammar written in French (but also several centuries after the Norman Conquest). This book describes the status of French in England during the period from the marriage of Emma of Normandy to thelred (1004) to the fixing of a (relatively) standard pedagogical scheme for the teaching of French of English speakers (ca. 1600). During this period French passed from a native language to a second language, became the official language of the legal profession, and ultimately fell back to a position of social accomplishment. At the same time, different pedagogical and descriptive traditions developed to meet these various needs. Here Kibbee traces the interaction of cultural, intellectual, social and technological history with the elaboration of a grammatical tradition. The book includes a bibliography and indexes of names, titles and subjects.","1991","2026-06-03 15:42:24","2026-06-03T15:42:24Z","","","","","","","","","Amsterdam Studies in the Theory and History of Linguistic Science. Series III, Studies in the History of the Language Sciences","","","","Benjamins","Amsterdam, Philadelphia","English","","","eBook Academic Collection (EBSCOhost)","","EBSCOhost","","Issue: v. 60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VU7CJ7W3","bookSection","2000","Kaltz, Barbara","Der Unterricht des Französischen im 16. Jahrhundert","History of the Language Sciences","978-3-11-019400-5","","10.1515/9783110194005-020","http://www.degruyter.com/view/books/9783110194005/9783110194005-020/9783110194005-020.xml","","2000-01-31","2026-06-03 15:39:10","2026-06-03T15:39:10Z","2018-05-17 10:00:40","711-717","","","","","","","HSK","18.1","","","De Gruyter","Berlin, Boston","","","","","","Crossref","","","","","","","","Auroux, Sylvain; Koerner, E.F.K.; Niederehe, Hans-Josef; Versteegh, Kees","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IGWYJ8LV","bookSection","1992","Kaltz, Barbara","Étude historiographique des manières de langage","Diversions of Galway : papers on the history of linguistics from ICHoLS V, Galway, Ireland, 1–6  September 1990","978-90-272-4555-7","","","","","1992","2026-06-03 15:36:05","2026-06-03T15:36:05Z","","123-133","","","","","","","","","","","Benjamins","Amsterdam, Philadelphia","","","","","","","Stabi 1 A 159261","","","","","inBib","","Ahlqvist, Anders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLDVXVSE","bookSection","1999","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","Historical Dialogue Analysis: Roots and Traditions in the Study of the Romance Languages, German and English","Historical dialogue analysis","978-90-272-5080-3 978-90-272-8379-5","","10.1075/pbns.66","","","1999","2026-06-03 15:34:57","2026-06-03T15:34:57Z","","","","","","","","","Pragmatics & Beyond New Series","66","","","Benjamins","Amsterdam, Philadelphia","eng ger","","","","","K10plus ISBN","","","","","","","","Jucker, Andreas H.; Fritz, Gerd; Lebsanft, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56PMLTIL","book","2000","Jones, William Jervis","German lexicography in the European context: a descriptive bibliography of printed dictionaries and word lists containing German language (1600–1700)","","978-3-11-016517-3","","","","","2000","2026-06-03 15:34:16","2026-06-03T15:34:16Z","","","754","","","","","German lexicography in the European context","Studia linguistica Germanica","58","","","De Gruyter","Berlin, New York","","","","","","Library of Congress ISBN","Z2235.D6 PF3611 J66 2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGJIX45S","journalArticle","2000","Hüllen, Werner","Alle Sprachen nebeneinander. Die Anfänge des Fremdsprachenunterrichts in Europa (1450–1700)","Zagreber Germanistische Beiträge","","","","","Zwei der ältesten Lehrbücher fremder Sprachen erlebten bis 1700 zehlreiche Neuauflagen, wobei zu den ursprünglichen zwei bis zu sechs weitere Sprachen hinzukamen. Die, aus diesen Erstausgaben entstandenen, großen Lehrbuchfamilien zeigen, dass die Einheit der europäischen Kultur mit der schwindenden Bedeutung des Lateinischen nicht verlorenging, sondern in der Vielfalt der nationalen Sprachen weiterlebte, die auf eine einheitliche Art und Weise gelernt wurden, und deren Lehre in gewisser Weise auch das Wissen der Zeit vermittelte.","2000","2026-06-03 15:33:02","2026-06-03T15:33:02Z","","177–192","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VSWXJKC","bookSection","1995","Hüllen, Werner","A close reading of William Caxton’s dialogues: „… to lerne Shortly frenssh and englyssh""","Historical Pragmatics. Pragmatic Developments in the History of English","978-90-272-5047-6","","","http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=363366&site=ehost-live","","1995","2026-06-03 15:32:40","2026-06-03T15:32:40Z","","99-124","","","","","","","Pragmatics & Beyond New Series","35","","","Benjamins","Amsterdam, Philadelphia","English","","","nlebk","","EBSCOhost","","","","","","","","Jucker, Andreas H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5HVFI2Y","bookSection","1989","Hetterich, Gabriele","Mattia Chirchmair, <i>Grammatica della Lingua Todesca</i> (1688). Concezione didattica, norma linguistica e categorizzazione grammaticale","Grammatiche, grammatici, grammatisti : per una storia dell'insegnamento delle lingue in Italia dal Cinquecento al Settecento","","","","","","1989","2026-06-03 15:23:13","2026-06-03T15:23:13Z","","","","","","","","","Storia e critica delle idee","15","","","Goliardica","Pisa","","","","","","","","","","","","Fremdsprachenunterricht; Geschichte 1500-1700; Grammatik; Italien; Italienischunterricht; Language and languages -- Study and teaching -- Italy -- History; Taalonderwijs","","","","","","","Pellandra, Carla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZYRSH2IX","book","1999","","La lengua francesa en España en el siglo XVI: estudio y edición del Vocabulario de los vocablos de Jacques de Liaño, Alcalá de Henares, 1565","","978-84-7733-530-6 978-1-4416-6614-7","","","","","1999","2026-06-03 14:49:19","2026-06-03T14:49:19Z","","","129","","","","","La lengua francesa en España en el siglo XVI","Colección Humanidades","38","","","Prensas Universitarias de Zaragoza","Zaragoza","spa fre","","","","","K10plus ISBN","","","","","","","","Corcuera Manso, J. Fidel; Gaspar Galán, Antonio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3T5J8KNF","bookSection","2000","Breva-Claramonte, Manuel","The teaching of Spanish in 16th-century Europe","History of the Language Sciences","978-3-11-019400-5","","10.1515/9783110194005-020","http://www.degruyter.com/view/books/9783110194005/9783110194005-020/9783110194005-020.xml","","2000","2026-06-03 14:33:22","2026-06-03T14:33:22Z","2018-05-17 10:00:40","717-723","","","","","","","HSK","18.1","","","De Gruyter","Berlin, Boston","","","","","","Crossref","","","","","","","","Auroux, Sylvain; Koerner, E.F.K.; Niederehe, Hans-Josef; Versteegh, Kees","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYZDLCHI","book","1992","Blusch, Martina","Ein italienisch-deutsches Sprachlehrbuch des 15. Jahrhunderts. Edition der Handschrift Universitätsbibliothek Heidelberg Pal. Germ. 657 und räumlich-zeitliche Einordnung des deutschen Textes","","","","","","","1992","2026-06-03 14:28:45","2026-06-03T14:28:45Z","","","","","","","","","Regensburger Beiträge zur deutschen Sprach- und Literaturwissenschaft","51","","","Lang","Frankfurt a. M., Berlin, Bern, New York, Paris, Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNH4NJ8H","journalArticle","1961","Bischoff, Bernhard","The study of foreign languages in the Middle Ages","Speculum","","0038-7134","10.2307/2847789","https://doi.org/10.2307/2847789","","1961-04-01","2026-06-03 14:27:44","2026-06-03T14:27:44Z","2018-04-17 00:00:00","209-224","","2","36","","Speculum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TS2RLFI","bookSection","1996","Bellmann, Günter","Das bilinguale Sprachlehrbuch als Textsorte und als Zeugnis drucksprachlicher Entwicklungen in frühneuhochdeutscher Zeit","Textarten im Sprachwandel - nach der Erfindung des Buchdrucks","978-3-8253-0408-9","","","","","1996","2026-06-03 14:27:12","2026-06-03T14:27:12Z","","205-223","","","","","","","Sprache – Literatur und Geschichte","13","","","Winter","Heidelberg","ger","","","","","K10plus ISBN","","","","","","","","Grosse, Rudolf; Wellmann, Hans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N6L6Z2YP","journalArticle","1994","Andrés Renales, Gabriel","Los coloquios de Barlaimont: un género-modelo para la proyección del español en Europa desde el siglo XVI","Salina: revista de lletres","","1137-6651","","https://dialnet.unirioja.es/servlet/articulo?codigo=2168717","","1994","2026-06-03 14:23:46","2026-06-03T14:23:46Z","2025-06-13 08:22:15","33-37","","","8","","","Los coloquios de Barlaimont","","","","","Salina","","spa","","","","","dialnet.unirioja.es","","Section: Salina: revista de lletres","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8C67BPBK","bookSection","2000","Ahlzweig, Claus; Ludwig, Otto","Der Unterricht des Deutschen im 15. und 16. Jahrhundert","History of the Language Sciences","978-3-11-019400-5","","10.1515/9783110194005-020","http://www.degruyter.com/view/books/9783110194005/9783110194005-020/9783110194005-020.xml","","2000","2026-06-03 14:20:58","2026-06-03T14:20:58Z","2018-05-17 10:00:40","705-710","","","","","","","HSK","18.1","","","De Gruyter","Berlin, Boston","","","","","","Crossref","","","","","","","","Auroux, Sylvain; Koerner, E.F.K.; Niederehe, Hans-Josef; Versteegh, Kees","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATDQ66UP","book","1926","Verdeyen, René","Colloquia et dictionariolum septem linguarum","","","","","","","1926","2026-06-03 11:54:55","2026-06-03T11:54:55Z","","","","","","","","","Uitgave van de Vereeniging der Antwerpsche Bibliophilen","","","","Nederlandsche Boekh.","Antwerpen","","","","","","COinS","","Context Object: url_ver=Z39.88-2004&ctx_ver=Z39.88-2004&ctx_enc=info%3Aofi%2Fenc%3AUTF-8&rfr_id=vufind.svn.sourceforge.net&rft.title=Colloquia+et+dictionariolum+septem+linguarum&rft.date=1926&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.genre=book&rft.btitle=Colloquia+et+dictionariolum+septem+linguarum&rft.series=Uitgave+van+de+Vereeniging+der+Antwerpsche+Bibliophilen&rft.au=&rft.pub=Nederlandsche+Boekh.&rft.place=Antwerpen&rft.edition=&rft.isbn=","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4RWHNQE","journalArticle","1971","Claes, Franz","Lijst van Nederlandse woordenlijsten en woordenboeken gedrukt tot 1600","De gulden passer","","","","https://www.dbnl.org/tekst/_gul005197101_01/_gul005197101_01.pdf","","1971","2026-06-03 11:51:26","2026-06-03T11:51:26Z","","130-229","","","49","","","","","","","","","","dut","","","","","BnF ISBN","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWTKBL7V","book","1995","Claes, Franz; Bakema, Peter","A Bibliography of Dutch Dictionaries","","978-3-11-093807-4","","10.1515/9783110938074","https://www.degruyterbrill.com/document/doi/10.1515/9783110938074/html","","1995","2026-06-03 11:51:17","2026-06-03T11:51:17Z","2026-02-23 10:40:22","","","","","","","","","","","","De Gruyter","Berlin, Boston","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3MUJNAX","book","1977","Claes, Franz","Bibliographisches Verzeichnis der deutschen Vokabulare und Wörterbücher, gedruckt bis 1600","","978-3-487-06449-9","","","","","1977","2026-06-03 11:50:53","2026-06-03T11:50:53Z","","","256","","","","","","","","","","Olms","Hildesheim, New York","","","","","","Library of Congress ISBN","Z2235.D6 PF4591 C56","","","","","","Dictionaries Bibliography; Early modern, 1500-1700; German language; Middle High German, 1050-1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6TWZHZ3","journalArticle","1961","Suárez Gómez, Gonzalo","Avec quels livres les Espagnols apprenaient le français (1520–1850)","Revue de littérature comparée","","","","","","1961","2026-06-03 11:47:59","2026-06-03T11:47:59Z","","158-171","","1","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S37BMMPK","book","1984","Křesálková, Jitka","Il Vocabulario Quadrilingue Latino, Veneto, Ceco, Tedesco (Cod. Pal. Lat. 1789)","","","","","","","1984","2026-05-27 10:01:35","2026-05-27T10:01:35Z","","","","","","","","","","","","","Istituto universitario","Bergamo","","","","","","","Stabi 808447, FU PhilBib (0) III v 470; (2) WK 309/1","Context Object: ctx_ver=Z39.88-2004&rfr_id=info:sid/GBV:LBS&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.btitle=Il+vocabolario+quadrilingue&rft.date=1984&rft.place=Bergamo&rft.pub=Istituto+univ.&rft.ppn=434421111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GBC2MXH","book","1982","Bindemann, Dagmar","Pierre Rayot. Ein französischer Grammatiker des 17. Jh. in Deutschland [Dissertation]","","","","","","","1982","2026-05-27 09:29:55","2026-05-27T09:29:55Z","","","","","","","","","","","","","","Gießen","","","","","","Library Catalog - stabikat.de","Stabi Hsn 234256","","","","","inBib","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HW48RAPW","journalArticle","1937","Boselli, Antonio","I due primi vocabolari a stampa delle lingue italiana e tedesca. Nota bibliografica","Gutenberg-Jahrbuch","","0072-9094","","","","1937","2026-05-27 09:26:28","2026-05-27T09:26:28Z","","79-84","","","","","","","","","","","Verlag der Gutenberg Gesellschaft","Mainz","ita","","","","","fu-berlin.primo.exlibrisgroup.com","","Place: Mainz, Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATILKXXS","journalArticle","1994","Beck-Busse, Gabriele","La grammaire française dédiée à mes jeunes amies : bibliographie raisonnée de manuels de la langue française à l'usage de la jeunesse féminine (1564–1850)","Histoire Épistémologie Langage","","","","https://www.persee.fr/doc/hel_0750-8069_1994_num_16_2_2391","","1994","2026-05-27 09:13:37","2026-05-27T09:13:37Z","2024-10-22 11:20:26","9-33","","2","16","","","La grammaire française dédiée à mes jeunes amies","","","","","Société d'Histoire et d'Épistémologie des Sciences du Langage","","fre","free","","","","www.persee.fr","","Company: Persée - Portail des revues scientifiques en SHS Distributor: Persée - Portail des revues scientifiques en SHS Institution: Persée - Portail des revues scientifiques en SHS Label: Persée - Portail des revues scientifiques en SHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TK4JKJ2F","journalArticle","1985","Prowatke, Christa","Gesprächsbücher des 17. Jahrhunderts und ihre sprachwissenschaftliche Auswertung. Ein Beitrag zur Schreibung des Niederdeutschen","Beiträge zur Erforschung der deutschen Sprache","","","","","","1985","2026-05-26 16:28:52","2026-05-26T16:28:52Z","","66-79","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AL98JWPU","book","2000","Caravolas, Jean-Antoine","Histoire de la didactique des langues au siècle des Lumières: Précis et anthologie thématique","","978-2-7606-1779-7 979-10-365-0424-2","","10.4000/books.pum.17553","http://books.openedition.org/pum/17553","","2000","2026-05-26 15:52:10","2026-05-26T15:52:10Z","2019-04-28 09:34:28","","","","","","","Histoire de la didactique des langues au siècle des Lumières","","","","","Presses de l’Université de Montréal","Montréal","fr","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFIKXDXR","bookSection","1974","Alekseev, Michail P.","Thomas Schrowe und das ‚Russischbuch’ von 1546","Zur Geschichte russisch-europäischer Literaturtraditionen: Aufsätze aus vier Jahrzehnten","","","","","","1974","2026-05-26 15:43:50","2026-05-26T15:43:50Z","","21-31","","","","","","","","","","","Rütten & Loening","Berlin","","","","","","","","","","","","","","Alekseev, Michail P.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7SZRXZR","journalArticle","1995","Riecke, Jörg","Sebald Heydens ,Formulae puerilium colloquiorum'. Zur Geschichte eines lateinisch-deutschen Gesprächsbüchleins aus dem 16. Jahrhundert","Zeitschrift für deutsche Philologie","","","","","","1995","2026-05-26 15:41:27","2026-05-26T15:41:27Z","","99-109","","","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XM5MIZ2","bookSection","1991","Swiggers, Pierre","La tradition de l'Ars de Donat et les premieres grammaires vemaculaires du français: un moment de conversion","Zur Geschichte der Grammatiken romanischer Sprachen: Romanistisches Kolloquium IV","978-3-8233-4212-0","","","","","1991","2026-05-26 14:01:26","2026-05-26T14:01:26Z","","139-160","","","","","","","Tübinger Beiträge zur Linguistik","357","","","Narr","Tübingen","geritafre","","","","","Library of Congress ISBN","Stabi 1 A 108875, FU PhilBib IB 1260 D131","Meeting Name: Romanistisches Kolloquium (1984- )","","","","inBib","","Dahmen, Wolfgang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CEH75DJI","bookSection","1991","Radtke, Edgar","Französische und italienische Gebrauchsgrammatiken des 17. Jahrhunderts","Zur Geschichte der Grammatiken romanischer Sprachen: Romanistisches Kolloquium IV","978-3-8233-4212-0","","","","","1991","2026-05-26 13:59:24","2026-05-26T13:59:24Z","","96-110","","","","","","","Tübinger Beiträge zur Linguistik","357","","","Narr","Tübingen","geritafre","","","","","Library of Congress ISBN","Stabi 1 A 108875, FU PhilBib IB 1260 D131","Meeting Name: Romanistisches Kolloquium (1984- )","","","","inBib","","Dahmen, Wolfgang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D7X48Y99","book","1895","Brenner, Oskar","Ein altes italienisch-deutsches Sprachbuch: ein Beitrag zur Mundartenkunde des 15. Jahrhunderts","","","","","","","1895","2026-05-26 13:40:07","2026-05-26T13:40:07Z","","","","","","","","Ein altes italienisch-deutsches Sprachbuch","","","","","Kaiser","München","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79D94FQ2","book","1994","Caravolas, Jean-Antoine","La didactique des langues. Précis d'Histoire I 1450-1700","","978-3-8233-4366-0 978-2-7606-1618-9","","","","","1994","2026-05-26 13:18:05","2026-05-26T13:18:05Z","","","","","1","","","La didactique des langues. 1","","","","","Presses de l’Université de Montréal","Montréal","fre","","","","","K10plus ISBN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAKE55P8","journalArticle","1989","Daenens, Francine","Manuels de conversation dans l’apprentissage des langues étrangères du XIVe au XVIe siècle","Acta Universitatis Lodziensis. Folia Litteraria","","","","","","1989","2026-05-26 12:55:47","2026-05-26T12:55:47Z","","325-352","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVKRKNXW","journalArticle","1975","Rossebastiano Bart, Alda","I ‘Colloquia’ di Noël de Berlaimont nella versione contenente il portoghese","Annali – Sezione Romanza","","","","","","1975","2026-05-26 09:39:27","2026-05-26T09:39:27Z","","31-85","","","17","","","","","","","","","","","","","","","","FU UB Mag 28/70/3452(0)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNQRJA6N","book","2000","Sijs, Nicoline van der","'Wie komt daar aan op die olifant ?': Een zestiende-eeuws taalgidsje voor Nederland en Indië, inclusief het verhaal van de avontuurlijke gevangenschap van Frederik de Houtman in Indië","","978-90-204-5890-9","","","","","2000","2026-05-26 09:13:37","2026-05-26T09:13:37Z","","","","","","","","Wie komt daar aan op die olifant ?","","","","","Veen","Amsterdam","dut","","","","","BnF ISBN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28GUR4EQ","journalArticle","1996","Simon, Horst J.","Zur Problematik einer Geschichte der deutschen Abtönungspartikeln. Fallstudien anhand eines Sprachlehrbuchs von 1424","Sprachwissenschaft","","","","","","1996","2026-05-11 21:53:34","2026-05-11T21:53:34Z","","262-300","","3","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHXXZFJG","journalArticle","1997","Bosselmann-Cyran, Kristian","Fremdsprachen und Fremdsprachenerwerb im Mittelalter und in der Frühen Neuzeit. Forschungen zum Turmbau","Das Mittelalter","","","https://doi.org/10.1524/mial.1997.2.1.3","","","1997","2026-05-11 15:28:44","2026-05-11T15:28:44Z","","3-14","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M9ITR9JY","book","1931","","Le livre des mestiers de Bruges et ses dérivés: quatre anciens manuels de conversation","","","","","","","1931","2026-03-06 12:44:17","2026-03-06T12:44:17Z","","","","","","6","","Le livre des mestiers de Bruges et ses dérivés","","","","","Imprimerie Sainte-Catherine","Bruges","","","","","","fu-berlin.com","FU PhilBib (2) ID 1504 G392-3*, FU UB <<4'>> 11 N 154-Text 1","","","","","inBib","","Gessler, Jean","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6S47ZRCA","journalArticle","1963","Streuber, Albert","Die ältesten Anleitungsschriften zur Erlernung des Französischen in England und den Niederlanden bis zum 16. Jahrhundert (Fortsetzung)","Zeitschrift für französische Sprache und Literatur","","00442747","","http://www.jstor.org/stable/40616015","","1963","2026-03-06 12:44:08","2026-03-06T12:44:08Z","","189-209","","3/4","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQQVVSCT","journalArticle","1963","Streuber, Albert","Die ältesten Anleitungsschriften zur Erlernung des Französischen in England und den Niederlanden bis zum 16. Jahrhundert","Zeitschrift für französische Sprache und Literatur","","00442747","","http://www.jstor.org/stable/40616001","","1963","2026-03-06 12:44:07","2026-03-06T12:44:07Z","","97-112","","1/2","73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LWVH79AJ","journalArticle","1962","Streuber, Albert","Die ältesten Anleitungsschriften zur Erlernung des Französischen in England und den Niederlanden bis zum 16. Jahrhundert","Zeitschrift für französische Sprache und Literatur","","00442747","","http://www.jstor.org/stable/40615962","","1962","2026-03-06 12:44:07","2026-03-06T12:44:07Z","","37-86","","1/2","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VGNTJSEW","book","1890","Stengel, Edmund","Chronologisches Verzeichnis französischer Grammatiken vom Ende des 14. bis zum Ausgange des 18. Jahrhunderts nebst Angabe der bisher ermittelten Fundorte derselben: Voraufgeschickt ist ein auf dem 3. Neuphilologentage gehaltener Vortrag: Zur Abfassung einer Geschichte d. französischen Grammatik bes. in Deutschland","","","","","","","1890","2026-03-06 12:44:07","2026-03-06T12:44:07Z","","","150","","","","","Chronologisches Verzeichnis französischer Grammatiken vom Ende des 14. bis zum Ausgange des 18. Jahrhunderts nebst Angabe der bisher ermittelten Fundorte derselben","","","","","Franck","Oppeln","ger","","","","","opacplus.bsb-muenchen.de","L.lat.f. 268 xb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V32SZFXN","journalArticle","1964","Streuber, Albert","Die ältesten Anleitungsschriften zur Erlernung des Französischen in England und den Niederlanden bis zum 16. Jahrhundert","Zeitschrift für französische Sprache und Literatur","","00442747","","http://www.jstor.org/stable/40616031","","1964","2026-03-06 12:44:07","2026-03-06T12:44:07Z","","59-76","","1","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBIBV7J3","journalArticle","1962","Streuber, Albert","Die ältesten Anleitungsschriften zur Erlernung des Französischen in England und den Niederlanden bis zum 16. Jahrhundert (Fortsetzung)","Zeitschrift für französische Sprache und Literatur","","00442747","","http://www.jstor.org/stable/40615980","","1962","2026-03-06 12:44:07","2026-03-06T12:44:07Z","","186-211","","3/4","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YCE487Q","journalArticle","1981","Rossebastiano Bart, Alda","Per la storia dei vocabolari italiano-tedeschi. Localizzazione et datazione di un ramo della tradizione manoscritta","La ricerca dialettale","","","","","","1981","2026-03-06 12:44:04","2026-03-06T12:44:04Z","","289-302","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8RSF7DK","bookSection","1992","Rossebastiano, Alda","Bilinguismo italiano-tedesco nei manuali didattici del Cinquecento per lo studio delle lingue straniere","Fremdsprachenunterricht 1500-1800","978-3-447-03251-3","","","","","1992","2026-03-06 12:44:03","2026-03-06T12:44:03Z","","157-170","","","","","","","Wolfenbütteler Forschungen","52","","","Harrassowitz","Wiesbaden","","","","","","Library of Congress ISBN","Stabi 1 A 158311, FU UB 18/92/13587(5), FU PhilBib (1) Fy 1943","","","","","inBib","","Schröder, Konrad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4XIJWGG","book","1984","Rossebastiano Bart, Alda","Antichi vocabolari plurilingui d'uso popolare: la tradizione del ""Solenissimo Vochabuolista""","","978-88-7694-003-3","","","","","1984","2026-03-06 12:44:03","2026-03-06T12:44:03Z","","","379","","","","","Antichi vocabolari plurilingui d'uso popolare","Lessicografia e lessicologia","1","","","Edizioni dell'Orso","Alessandria","","","","","","Library of Congress ISBN","FU PhilBib (2) Be/ROS 1.1","","","","","inBib","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
